HR_clean,RA_deg,DEC_deg,Vmag
5447,219.10042389,-39.59741191,6.147479882240296
5448,192.99123553,-26.73828085,6.147490162849426
5449,121.43701739,-33.56943499,6.147520098686218
5450,84.31873289,-27.87134674,6.147939963340759
5451,306.22881042,-83.31061888,6.148120160102844
5452,210.74899301,50.97181071,6.148390040397644
5453,35.17297596,47.31080442,6.148459854125977
5454,230.17366585,44.4343745,6.148710083961487
5455,276.34030665,-35.99202735,6.1487902164459225
5456,349.58343602,-67.47117898,6.148920149803161
5457,125.35078183,-39.62071477,6.148989877700806
5458,227.22296692,13.23523697,6.149019980430603
5459,165.03449847,-51.81780191,6.149190254211426
5460,92.90245073,48.7109894,6.149430141448975
5461,255.32052764,60.64875194,6.149440040588379
5462,137.18138146,-26.76759618,6.149539794921875
5463,334.14022717,-1.59639037,6.149560141563415
5464,338.86050243,-78.77158648,6.149570016860962
5465,57.43137399,23.71185564,6.149589991569519
5466,149.77627128,-23.95077181,6.149719848632812
5467,10.13669519,-23.80486031,6.14981020450592
5468,329.62532483,-59.01214407,6.149820184707641
5469,158.35577917,-58.19014905,6.150119805335999
5470,123.99508991,-35.90319635,6.150139946937561
5471,11.35052374,-4.62916282,6.150150170326233
5472,16.64011194,12.95603802,6.150549998283386
5473,314.62896918,41.93992793,6.15056013584137
5474,208.00404401,-31.6192224,6.150640125274658
5475,121.33459291,-46.97840398,6.150680079460144
5476,4.08970909,43.59505739,6.150770215988159
5477,332.1700772,45.74225742,6.150849828720093
5478,328.49069384,6.86480177,6.150980038642883
5479,91.86149266,41.85428054,6.151120238304138
5480,116.05424161,-69.82159486,6.151149749755859
5481,142.31738548,-38.40354401,6.151569910049439
5482,187.13999794,-56.40783023,6.152140226364136
5483,230.2557435,-15.5483353,6.152360210418701
5484,200.64938568,-60.97210863,6.152559781074524
5485,49.14901256,-9.15463603,6.152569980621338
5486,42.46233979,-24.56030797,6.152599773406982
5487,291.08948389,-43.72206458,6.152649812698364
5488,221.3357564,18.88495489,6.152699747085571
5489,319.34659373,42.68357099,6.152810144424438
5490,11.36953128,-12.88080782,6.152879800796509
5491,134.28449758,17.14375354,6.153260240554809
5492,300.50605419,24.9379885,6.153270144462585
5493,78.68447111,53.21395383,6.153450198173523
5494,20.11586616,-11.23899885,6.1537199974060055
5495,344.64586091,-35.52322996,6.153759951591492
5496,153.095511,-52.16324148,6.1537998676300045
5497,41.04405703,-52.57059949,6.153910121917725
5498,11.24975802,-53.71489549,6.1543299055099485
5499,176.77937581,-35.90686599,6.154349851608276
5500,286.71860316,-37.81065499,6.154539818763733
5501,203.02260379,-38.39883839,6.154550018310547
5502,346.303555,-17.07924539,6.154679951667785
5503,162.2384524,29.41605769,6.155049948692322
5504,28.96061026,-78.34854836,6.155060019493103
5505,346.57559093,18.51776277,6.155179796218872
5506,307.94374273,56.77985712,6.155399775505066
5507,85.56032346,-17.53038097,6.155489978790283
5508,319.73054025,41.04052008,6.155599880218506
5509,228.54295809,42.17140695,6.155790195465088
5510,118.66631723,-34.8467122,6.156210069656372
5511,92.40105808,-5.71142934,6.156610074043274
5512,272.12545764,-45.76701715,6.156719818115234
5513,321.8553205,59.75007601,6.156950116157532
5514,325.18044904,54.87215162,6.157110013961792
5515,110.86723299,22.94534987,6.157469902038574
5516,299.07938411,56.68701576,6.158089818954468
5517,164.07021638,22.35167818,6.158530035018921
5518,198.49033402,-43.13910892,6.158680181503296
5519,320.03951765,-45.02188967,6.158739790916443
5520,7.85512146,66.5196123,6.158810186386108
5521,108.03121949,5.47434245,6.158880062103272
5522,77.93895136,1.03679191,6.159009819030762
5523,276.0386205,83.17539687,6.1590500497818
5524,103.811072,43.91003059,6.1592200565338135
5525,117.03561902,-40.65237542,6.15925998210907
5526,310.66536009,60.60132202,6.159760127067566
5527,78.3814572,1.96766551,6.160280027389526
5528,335.75078263,57.28461446,6.160430197715759
5529,196.59535665,62.04186959,6.1605098438262935
5530,283.24958647,-46.58633121,6.160679974555969
5531,91.67100184,-42.29880101,6.160690031051636
5532,70.80731923,24.0889169,6.160699877738953
5533,129.92753872,73.62967817,6.1608101272583005
5534,323.61442589,51.69846799,6.160889911651611
5535,305.71820686,14.5511032,6.160930204391479
5536,275.50058289,-28.42996564,6.161059918403626
5537,145.86494972,-51.22814267,6.161170015335083
5538,65.16100909,-6.24599315,6.161549844741821
5539,185.54511208,24.77386257,6.161740112304687
5540,155.45959913,14.97577508,6.161820192337036
5541,97.07838835,10.30390033,6.161979751586914
5542,181.06917096,21.4591662,6.16204001903534
5543,335.68420461,-45.94795799,6.162589797973633
5544,288.9978785,27.92630131,6.16261996269226
5545,87.86922276,-22.92695183,6.162710075378418
5546,152.38237408,-35.85678027,6.162970066070557
5547,347.14830345,-73.58611789,6.1631098651885985
5548,132.5901539,-28.61761562,6.163390073776245
5549,140.36326029,32.9021545,6.163529806137085
5550,14.95702369,6.48322139,6.163610062599182
5551,65.21967073,13.86442324,6.1636197471618654
5552,316.93622731,-17.45590367,6.164160194396973
5553,81.71367628,33.26226367,6.164340100288391
5554,86.78252044,-16.23807823,6.164389986991882
5555,117.7301613,-11.12860216,6.164479913711548
5556,81.72632231,35.45727619,6.1646701431274415
5557,153.83696853,-36.51771577,6.1647699308395385
5558,216.85160441,-6.12033501,6.164840111732483
5559,295.46655945,50.51752419,6.165119957923889
5560,252.67979422,32.55366924,6.165259804725647
5561,36.96574246,50.56997367,6.165489912033081
5562,254.35833375,-10.96337215,6.165779981613159
5563,324.41170476,54.04219251,6.165869975090027
5564,257.91779916,49.74635013,6.165880255699157
5565,278.3461693,-38.72007117,6.1661501359939574
5566,78.26172583,61.85003627,6.166390166282654
5567,298.01432471,11.6283284,6.166460032463074
5568,263.10261109,-34.27939868,6.166710252761841
5569,67.66002969,32.45777506,6.166790046691895
5570,352.53089021,49.13314244,6.167060232162475
5571,76.06068261,30.49458333,6.1672598028182986
5572,261.73483402,-51.94881805,6.167330050468445
5573,249.22913578,63.07282767,6.167339959144592
5574,37.63664711,-22.54531595,6.167629809379577
5575,230.22365857,-18.15866316,6.16790009021759
5576,53.53491026,17.83282955,6.168290266990661
5577,48.4081064,-29.8041295,6.168469877243042
5578,95.89965671,-9.87472676,6.168519806861878
5579,86.0351935,61.47653051,6.168670110702514
5580,114.80002426,24.22252924,6.168759908676147
5581,13.57330557,-8.74066363,6.168869924545288
5582,49.01857596,45.34613282,6.1688901138305665
5583,119.09961283,4.48556861,6.1691900777816775
5584,3.74275648,-34.90422348,6.169389967918396
5585,10.62934325,58.75341087,6.169450159072876
5586,38.76722546,7.47100211,6.1695702314376835
5587,226.91801521,5.49803872,6.1696301317214965
5588,337.82630815,-6.55515109,6.169720048904419
5589,178.36170427,-35.06664328,6.169809966087342
5590,228.64065859,-17.76857243,6.170080156326294
5591,224.65220709,-39.90717487,6.170109858512879
5592,127.83319669,37.26494135,6.170319876670837
5593,256.61821119,-35.45104349,6.170509896278381
5594,21.20283912,-2.84858913,6.170829916000367
5595,191.25855472,-68.83075332,6.171139826774597
5596,45.2229946,52.35204252,6.171179990768433
5597,263.38170418,57.55872103,6.1713200235366825
5598,149.24919959,-69.10180313,6.171439747810364
5599,199.64529319,-51.28577161,6.17145001411438
5600,283.25977534,-48.36091656,6.171480107307434
5601,344.56475473,-2.39538322,6.171500153541565
5602,335.23248744,8.18674033,6.17163007736206
5603,85.54824904,-30.53544588,6.171839771270752
5604,125.98000909,10.63206038,6.172060136795044
5605,150.4196203,-53.36411001,6.172409892082214
5606,193.97184799,-15.32702524,6.172539935112
5607,299.84435972,1.37769399,6.172659797668457
5608,318.54285572,29.90095605,6.172720050811767
5609,244.23042387,-3.95334684,6.172840151786804
5610,252.41902075,43.43043672,6.173180074691772
5611,9.2799575,24.01413676,6.173190197944641
5612,198.78940493,-36.37141296,6.173390121459961
5613,289.45076875,2.03172687,6.173390135765076
5614,114.97535955,32.00972523,6.173440198898316
5615,274.35035514,-28.65206363,6.173639912605285
5616,205.55316995,8.38839838,6.173749876022339
5617,302.13030035,-10.06259343,6.1737600660324095
5618,326.90933174,-5.91679368,6.1740401029586796
5619,250.74358661,55.69011962,6.174630093574524
5620,329.05856287,-57.89959043,6.174760093688965
5621,241.85035772,-56.19095117,6.174910106658936
5622,54.85730334,16.5366902,6.175119953155518
5623,164.80836298,-61.32073853,6.175300164222717
5624,241.84240723,21.82262222,6.1753999662399295
5625,156.1854821,-73.97173431,6.1759900379180905
5626,46.96187363,-27.83114851,6.176079821586609
5627,255.41713978,75.29749419,6.176100001335144
5628,216.07612023,8.08459697,6.176140160560608
5629,84.47243803,-4.81403669,6.176220011711121
5630,59.35992368,24.46193506,6.176679787635803
5631,329.25895526,-37.74684092,6.176860208511353
5632,305.08551898,14.56925756,6.17695981502533
5633,324.43185876,6.61838974,6.17704026222229
5634,202.19494682,-69.6271422,6.1771701192855835
5635,183.68087485,53.43462566,6.177220025062561
5636,2.99618694,48.1523977,6.177239928245545
5637,129.36322075,-4.93400315,6.177390098571777
5638,84.31276976,64.15469754,6.177900066375733
5639,261.27599942,-24.24368265,6.17791006565094
5640,90.29184369,31.03451567,6.177920203208924
5641,350.17036151,-5.90797491,6.178239779472351
5642,208.95830651,14.05650359,6.178400239944458
5643,71.60728767,-28.08744155,6.178450126647949
5644,99.46960285,4.95666838,6.178809790611267
5645,187.91134607,-5.05259366,6.178949899673462
5646,99.41802462,2.70415948,6.178970246315003
5647,212.21618823,-43.47077931,6.179039764404297
5648,98.35951292,-52.32923198,6.179070153236389
5649,206.39611203,-15.76747002,6.179320011138916
5650,86.11056895,-22.4218368,6.179369773864746
5651,324.73490228,-79.44258275,6.1796200609207155
5652,331.85661313,53.30743573,6.180010027885437
5653,7.6159379,-40.93958309,6.180129971504211
5654,132.20520912,66.70808314,6.180440092086792
5655,97.7916327,16.93863443,6.1808501148223876
5656,261.47651796,16.91758066,6.181089911460877
5657,37.30700688,23.46902317,6.181169929504395
5658,276.98533012,-17.80035603,6.181180262565613
5659,226.9865093,-65.27544762,6.181330194473267
5660,100.77755947,3.0337986,6.181409921646118
5661,150.74974902,-60.17867415,6.181439952850342
5662,202.50033843,7.17885368,6.1819800186157225
5663,1.70869383,-23.10753877,6.1819999265670775
5664,227.68512435,67.78103715,6.182050123214721
5665,259.0594199,2.18619996,6.18221007347107
5666,284.69411947,40.67919317,6.182299780845642
5667,83.15825945,0.01193708,6.182350215911865
5668,268.26474775,-10.89956008,6.1824701261520385
5669,258.96395439,-30.21073494,6.182530250549316
5670,331.55110248,45.2486945,6.182620077133179
5671,211.54544695,-43.091697,6.182679753303528
5672,326.76983282,17.19403811,6.182780170440674
5673,123.05319049,17.64774942,6.182809886932373
5674,140.91563971,-46.90875155,6.18283022403717
5675,301.33958782,56.34141931,6.182860040664673
5676,4.44873872,1.68872676,6.182900166511535
5677,300.10553476,-49.35094653,6.182950086593628
5678,174.5409613,8.88378919,6.182979826927185
5679,36.14117632,-40.84044947,6.183010220527649
5680,308.88440642,-16.52587927,6.183020057678223
5681,86.80554202,-54.36073273,6.183179926872254
5682,185.1175985,-65.84266024,6.183329801559449
5683,334.24932296,-23.1402553,6.183480176925659
5684,56.95673499,-36.10578488,6.183539781570435
5685,97.31171377,2.64619443,6.183650159835816
5686,115.34803366,-22.33672108,6.183770246505738
5687,26.81960237,-41.75992606,6.183779850006103
5688,340.59202777,-29.36104576,6.183820233345032
5689,65.74144955,59.61617855,6.183829731941223
5690,207.52711334,-29.08131539,6.1839901018142704
5691,268.16125989,-6.14356871,6.1839901638031005
5692,0.12870582,59.55967924,6.183999791145324
5693,335.97605049,38.57361155,6.1840000915527344
5694,144.19286651,-52.94366741,6.184020180702209
5695,224.98231047,-75.03266723,6.184139828681946
5696,59.1580363,-9.75084395,6.184170022010803
5697,82.55785829,-84.78510169,6.184260082244873
5698,179.76390868,0.5306805,6.18426974773407
5699,134.42510109,9.38775842,6.184320111274719
5700,81.80789401,15.257627,6.184349908828735
5701,101.55062615,-37.77532171,6.184519839286804
5702,173.0970121,-26.74680434,6.184600057601929
5703,76.90964225,9.47177902,6.184709792137146
5704,317.11724722,6.98935831,6.184719834327698
5705,214.92062594,0.38433576,6.185199899673462
5706,199.11930822,68.40799784,6.185219793319702
5707,179.26560237,-33.315462,6.185320262908935
5708,229.88216859,-37.09716034,6.185369815826416
5709,230.39709089,-40.74948291,6.185719766616821
5710,146.15229615,64.98411295,6.186299877166748
5711,271.37557661,21.6466215,6.186339726448059
5712,256.4519978,-44.10505314,6.186359820365905
5713,296.64587125,32.88858801,6.186449799537659
5714,83.41182261,20.47421735,6.186510090827942
5715,270.39960052,33.31126631,6.186799936294555
5716,280.87089754,53.87176347,6.186820120811462
5717,334.73420164,37.76928946,6.186899824142456
5718,125.05416094,-0.90931257,6.186949887275696
5719,208.46692515,-35.31435777,6.1869802236557
5720,44.26905794,4.50102898,6.187049922943115
5721,156.32172305,-42.46740071,6.187260160446167
5722,117.69748169,3.27724898,6.187380247116089
5723,222.75040064,-0.25749164,6.187450180053711
5724,268.72517635,-24.88709616,6.187460241317749
5725,322.86443767,52.61986327,6.187809934616089
5726,333.23951896,-26.32779299,6.187989912033081
5727,342.12587709,-10.55547706,6.188000178337097
5728,359.17292645,22.64809106,6.188020067214966
5729,57.0753053,50.73676268,6.188029985427857
5730,327.77075419,39.53665675,6.1881102323532104
5731,196.97347117,27.55595888,6.188210034370423
5732,308.71001359,51.85422428,6.188489842414856
5733,164.80735954,-84.59389217,6.188559865951538
5734,141.61857928,-40.50170665,6.188609786033631
5735,332.57925505,19.61633644,6.18860990524292
5736,143.37650246,36.48694973,6.1887199449539185
5737,54.85587252,-10.43727067,6.1888199186325075
5738,234.82663229,-77.91800622,6.188890018463135
5739,274.02321034,2.37751479,6.188950037956237
5740,30.79354858,73.85057864,6.1890401363372805
5741,301.29074998,38.47846672,6.189210119247437
5742,274.91720105,-63.88657192,6.189670252799988
5743,157.53662207,-66.98465798,6.1897201204299925
5744,343.64217266,-7.20462685,6.18975013256073
5745,121.18876809,18.84201671,6.189879760742188
5746,282.0683431,23.51475091,6.190029916763305
5747,21.16638125,-15.66046381,6.190049819946289
5748,85.15540098,-2.82523378,6.19007999420166
5749,131.59898761,-41.1253894,6.190679874420166
5750,307.26226646,83.62541703,6.19070975780487
5751,97.74956497,-40.91625396,6.190710029602051
5752,198.21181772,-42.69971389,6.190840120315552
5753,164.98676012,77.77017471,6.190929803848267
5754,287.84650799,40.42909428,6.190999774932862
5755,254.14990912,-40.82345086,6.19138988494873
5756,84.93211119,75.04387359,6.191559853553772
5757,333.9992888,8.54957433,6.19165976524353
5758,234.36874985,-26.27986852,6.191890048980713
5759,153.78194535,59.98554187,6.191950087547302
5760,327.3292087,61.27275829,6.192100124359131
5761,85.422958,-16.72582833,6.192139892578125
5762,107.15100531,37.44509188,6.1922002077102665
5763,25.36384044,-38.13282659,6.19220992565155
5764,109.51704904,30.95587299,6.192230238914489
5765,284.09441775,-1.79986271,6.192320232391357
5766,188.99497915,-20.5274781,6.19268988609314
5767,345.63565523,-6.57400865,6.192700071334839
5768,321.03104215,25.31242762,6.192940106391907
5769,351.0327383,-18.68800186,6.192969832420349
5770,317.83722462,-72.54435658,6.192980098724365
5771,294.60813764,-57.98333805,6.193400015830994
5772,90.6408854,-14.49715379,6.193449792861938
5773,256.17226154,19.59908279,6.193449807167053
5774,111.07181566,-22.91275964,6.1936300039291385
5775,151.69760336,5.61149196,6.193709859848022
5776,265.04976702,-2.1523029,6.193769955635071
5777,135.29758384,-26.66372015,6.193879909515381
5778,351.78795601,-50.15724179,6.193929767608642
5779,324.36614134,44.69655057,6.194120163917542
5780,228.39825875,38.26470159,6.194139809608459
5781,353.69475919,38.02399924,6.194560112953186
5782,312.49623668,5.54456269,6.194679837226868
5783,19.05498462,87.14549369,6.194729800224304
5784,347.95496192,26.84730684,6.194799780845642
5785,128.34053939,36.4364301,6.194819951057434
5786,113.34244114,-14.33830517,6.194940128326416
5787,297.69529994,37.82632501,6.194949913024902
5788,163.67569255,25.49072378,6.195010061264038
5789,184.09921679,-72.61449834,6.195090208053589
5790,100.32174967,11.00320019,6.19536988735199
5791,65.04144838,31.95317599,6.195680084228516
5792,327.92394934,-18.62294057,6.195790095329285
5793,38.41759834,-20.00192233,6.1958097648620605
5794,240.7889479,59.41073963,6.195810194015503
5795,141.96497142,75.09834534,6.195929765701294
5796,143.43548102,-49.00518865,6.195989875793457
